WMO Region;Country;Station;Latitude;Longitude;Elevation;WMO Index
Europe;Sweden;LUND, SOL;55.7138888889;13.2122222222;86;0-20000-0-02633
Europe;Iceland;HOLAR I DYRAFIRDI;65.8666666667;-23.6;30;0-20000-0-04007
Europe;Austria;FEUERKOGEL;47.8166666667;13.7177777778;1618.1;0-20000-0-11155
Europe;Azerbaijan;KHANKANDY;39.9833333333;46.75;827;0-20000-0-37895
Europe;Spain;MURCIA;38.0019444444;-1.1708333333;61;0-20000-0-08430
Europe;Croatia;KRAPINA;46.1377777778;15.8883333333;202;0-20000-0-14234
Europe;Russian Federation;YASHKUL';46.1833333333;45.35;-6.79;0-20000-0-34866
Europe;United Kingdom (the);SHAP;54.5022222222;-2.685;252;0-20000-0-03225
Europe;Spain;MURCIA/SAN JAVIER;37.7888888889;-0.8033333333;4;0-20000-0-08433
Europe;Czech Republic;PEC POD SNEZKOU;50.6919444444;15.7288888889;816.3;0-20000-0-11643
Europe;Russian Federation;NIZHNY-CHIR;48.3333333333;43.1166666667;67.55;0-20000-0-34555
Europe;Jordan;DEIR ALLA;32.2166666667;35.6166666667;null;0-20000-0-40285
Europe;Sweden;NORSJO;64.9263888889;19.3786111111;309.3;0-20000-0-02271
Europe;Sweden;STOCKHOLM, SOL;59.3533333333;18.0633333333;30;0-20000-0-02483
Europe;Finland;SALO KARKKA;60.3738888889;23.1130555556;2;0-20000-0-02756
Europe;Finland;LAPPEENRANTA LEPOLA;61.0575;28.2086111111;103;0-20000-0-02959
Europe;United Kingdom (the);ESKDALEMUIR;55.3119444444;-3.2069444444;236;0-20000-0-03162
Europe;United Kingdom (the);LITTLE RISSINGTON;51.8605555556;-1.6930555556;210;0-20000-0-03647
Europe;Romania;ARAD;46.1335163958;21.3536215174;116.59;0-20000-0-15200
Europe;Russian Federation;VOLGOGRAD (34560-0);48.7833333333;44.3666666667;null;0-20000-0-34560
Europe;Netherlands;ROTTERDAM GEULHAVEN;51.8919444444;4.3125;3.5;0-20000-0-06343
Europe;Austria;HAHNENKAMM/EHRENBACHHOEHE;47.4183333333;12.3591666667;1793.8;0-20000-0-11135
Europe;Czech Republic;PRIMDA;49.6694444444;12.6780555556;742.76;0-20000-0-11423
Europe;Russian Federation;MURASI;59.3833333333;48.9833333333;211.12;0-20000-0-27097
Europe;Sweden;NORRKOPING, SOL;58.5822222222;16.1486111111;55;0-20000-0-02071
Europe;Switzerland;LAEGERN;47.4819444444;8.3972222222;845;0-20000-0-06669
Europe;Spain;BADAJOZ/TALAVERA LA REAL;38.8833333333;-6.81389;185;0-20000-0-08330
Europe;Germany;HAMBURG-FUHLSBUETTEL;53.633187;9.988085;11;0-20000-0-10147
Europe;Armenia;MASRIK;40.2069444444;45.7647222222;null;0-20000-0-37815
Europe;Germany;LANGEN;50.0166666667;8.6666666667;125;0-20000-0-10639
Europe;Slovenia;CELJE;46.2365796296;15.225869749;241.73;0-20000-0-14023
Europe;Russian Federation;CEREPOVEC;59.2808333333;38.0186111111;112.86;0-20000-0-27113
Europe;Jordan;JAFER;30.2833333333;36.15;861;0-20000-0-40305
Europe;Finland;VIHTI MAASOJA;60.4188888889;24.3986111111;42;0-20000-0-02758
Europe;United Kingdom (the);BENSON;51.6202777778;-1.0986111111;61.9;0-20000-0-03658
Europe;Poland;NOWY SACZ;49.6272222222;20.6891666667;291.51;0-20000-0-12660
Europe;Italy;LATRONICO (16316-0);40.0875;16.0136111111;888;0-20000-0-16316
Europe;Turkey;ISTANBUL/GOZTEPE;40.9;29.15;null;0-20000-0-17062
Europe;Azerbaijan;TAR-TAR;40.35;47.0166666667;226;0-20000-0-37831
Europe;France;BOLLENE-RADAR;44.3230555556;4.7622222222;309;0-20000-0-07569
Europe;Poland;KROSNO;49.7069444444;21.7691666667;329.49;0-20000-0-12670
Europe;Italy;LATRONICO (16317-0);40.0875;16.0136111111;895;0-20000-0-16317
Europe;Russian Federation;MAKSATIKHA;57.8;35.9;140;0-20000-0-27208
Europe;Norway;REKDAL;62.6511111111;6.755;43;0-20000-0-01214
Europe;Sweden;KARESUANDO;68.4419444444;22.4436111111;329.8;0-20000-0-02081
Europe;Spain;FORTUNA;38.2644444444;-1.1897222222;1261;0-20000-0-08364
Europe;Slovenia;MURSKA SOBOTA;46.6520776737;16.1912806394;186.7;0-20000-0-14031
Europe;Romania;TARGU SECUIESC;45.9929011242;26.1150763345;568;0-20000-0-15217
Europe;Switzerland;CHAM;47.1883333333;8.4647222222;442.5;0-20000-0-06674
Europe;Norway;BANAK;70.06;24.9897222222;5;0-20000-0-01059
Europe;Norway;MOLDE AP;62.7444444444;7.2616666667;3.04;0-20000-0-01217
Europe;Sweden;SKARPO A;59.3444444444;18.7405555556;20;0-20000-0-02487
Europe;France;MONTELIMAR;44.5811111111;4.7330555556;73;0-20000-0-07577
Europe;Hungary;SZECSENY;48.1166666667;19.5166666667;152;0-20000-0-12756
Europe;Bulgaria;SVILENGRAD;41.7666666667;26.2;54;0-20000-0-15741
Europe;Spain;CASTILLO LAS GUARDAS;37.6875;-6.3344444444;517;0-20000-0-08386
Europe;Germany;ROSTOCK (RADAR);54.1763888889;12.0591666667;1.2;0-20000-0-10169
Europe;Austria;RADSTADT;47.3852777778;13.4561111111;858;0-20000-0-11147
Europe;Azerbaijan;NEFT DASHLARI;40.2333333333;50.8166666667;-17;0-20000-0-37861
Europe;Russian Federation;VETLUGA;57.85;45.7666666667;133.18;0-20000-0-27277
Europe;Norway;ULLENSVANG;60.3186111111;6.6538888889;12;0-20000-0-01342
Europe;Sweden;HOLMON;63.8069444444;20.8644444444;6.3;0-20000-0-02287
Europe;United Kingdom (the);KESWICK;54.6138888889;-3.1566666667;81;0-20000-0-03212
Europe;Denmark;TORSHAVN;62.0230555556;-6.7647222222;54;0-20000-0-06011
Europe;Austria;ST. MICHAEL/LUNGAU;47.0944444444;13.6227777778;1051.9;0-20000-0-11148
Europe;Romania;FAGARAS;45.8362544124;24.9352552192;428;0-20000-0-15235
Europe;Italy;VIPITENO;46.8838888889;11.44;920;0-20000-0-16014
Europe;Germany;LAAGE (FLUGPLATZ);53.9155555556;12.2788888889;40;0-20000-0-10172
Europe;Hungary;ZAHONY;48.4;22.1666666667;103;0-20000-0-12786
Europe;Italy;BOLZANO;46.4602777778;11.3263888889;239;0-20000-0-16020
Europe;Russian Federation;KUMENY;58.1;49.9166666667;175.07;0-20000-0-27296
Europe;Norway;MJOLFJELL;60.7019444444;6.9372222222;695;0-20000-0-01344
Europe;Sweden;HOKMARKSBERGET;64.4358333333;21.28;105;0-20000-0-02292
Europe;Finland;KOKKOLA HOLLIHAKA;63.8444444444;23.1244444444;6;0-20000-0-02852
Europe;United Kingdom (the);WALNEY ISLAND;54.125;-3.2580555556;15;0-20000-0-03214
Europe;Iceland;SANDBUDIR;64.9333333333;-17.9833333333;820;0-20000-0-04168
Europe;France;LE TOUQUET;50.5144444444;1.6227777778;6;0-20000-0-07003
Europe;Spain;CORDOBA/AEROPUERTO;37.8488888889;-4.8466666667;90;0-20000-0-08410
Europe;Slovenia;NOVO MESTO;45.8018157696;15.1772634275;220;0-20000-0-14121
Europe;Russian Federation;UGLIC;57.5;38.3;120;0-20000-0-27321
Europe;Russian Federation;ROSTOV;57.2;39.4166666667;99;0-20000-0-27329
Europe;Spain;JAEN (8417-0);37.7775;-3.8088888889;580;0-20000-0-08417
Europe;Sweden;STEKENJOKK;65.0944444444;14.5086111111;1036.29;0-20000-0-02102
Europe;Finland;KITTILA LOMPOLONVUOMA;67.9975;24.2094444444;270;0-20000-0-02764
Europe;Finland;INARI ANGELI LINTUPUOLISELKA;68.9030555556;25.7363888889;285;0-20000-0-02857
Europe;United Kingdom (the);SHOEBURYNESS, LANDWICK;51.5547222222;0.8269444444;2;0-20000-0-03693
Europe;Iceland;SKARDSFJORUVITI;63.5166666667;-17.9833333333;8;0-20000-0-04170
Europe;France;DUNKERQUE;51.0558333333;2.3394444444;11;0-20000-0-07010
Europe;Kazakhstan;GANJUSHKINO;46.6;49.2666666667;null;0-20000-0-34798
Europe;Russian Federation;JUR'EVEC;57.3333333333;43.1166666667;131;0-20000-0-27355
Europe;Switzerland;ELM;46.9238888889;9.1752777778;958;0-20000-0-06682
Europe;Romania;SIBIU;45.7893066425;24.091419664;443;0-20000-0-15260
Europe;Russian Federation;SAKUN'JA;57.6666666667;46.6333333333;175;0-20000-0-27373
Europe;Russian Federation;TIHORECK;45.85;40.0833333333;76.9;0-20000-0-34838
Europe;United Kingdom (the);RADAR Chenies;51.6897222222;-0.53;139;0-20000-0-03675
Europe;Israel;RADAR Dwsr-90c + sigmet;32.0180555556;34.8205555556;52;
Europe;Italy;RADAR Gattatico;44.7913888889;10.4991666667;35;
Europe;Belarus;RADAR Gomel №6324;52.0666666667;31;15;0-20000-0-6324
Europe;Italy;RADAR Macaion;46.4933333333;11.2091666667;1866;
Europe;Italy;RADAR Milano Linate;45.34;9.29;null;
Europe;Ukraine;RADAR Mrl-1;48.9666666667;30.7666666667;10;
Europe;United Kingdom (the);RADAR Munduff Hill;56.21;-3.31;440;0-20000-0-03159
Europe;Italy;RADAR Pisa;43.6916666667;10.3869444444;6;
Europe;Switzerland;RADAR Plaine Morte;46.3705555556;7.4866666667;2937;0-20000-0-6726
Europe;Norway;RADAR Rissa;63.6902777778;10.2036111111;604;0-20000-0-01247
Europe;Denmark;RADAR Römö;55.1727777778;8.5519444444;null;
Europe;Finland;RADAR Vantaa;60.2705555556;24.8691666667;53;
Europe;Belgium;RADAR Wideumont;49.9136111111;5.5044444444;535;0-20000-0-06482
Europe;Estonia;RADAR Wrm 200;58.9333333333;25.5183333333;128;
Europe;Poland;RADAR Świdwin;53.7944444444;15.8380555556;121;0-20000-0-12220
Europe;Turkey;RADAR Şanlıurfa;37.7166666667;39.8288888889;1922;
Europe;Netherlands;RADAR 6234 [182] [NL];52.9536111111;4.79;4;0-20000-0-6234
Europe;Spain;RADAR 8162;41.735;-0.5447222222;820;0-20000-0-8162
Europe;Spain;RADAR 8179;41.4094444444;-1.8861111111;651;0-20000-0-8179
Europe;Turkey;RADAR Afyonkarahisar;38.4016666667;30.4191666667;2247;
Europe;Turkey;RADAR Ataturk AirportMobile;40.9788888889;28.8038888889;41;
Europe;Norway;RADAR Berlevåg;70.5008333333;29.0119444444;454;0-20000-0-01079
Europe;Denmark;RADAR Bovuholm;55.3997222222;14.5;null;
Europe;Israel;Ayyelet Hashahar;33.0244;35.5735;170;0-376-0-503
Europe;Greece;Ikaria;37.6828;26.3448;18.4;16779
Europe;Israel;Shani;31.3568;35.0662;700;0-376-0-563
Europe;Israel;Hazeva;30.7787;35.2389;-135;0-376-0-679
Europe;Israel;Massada;32.6833;35.6008;-200;0-376-0-620
Europe;Israel;En Karmel;32.6808;34.9594;25;0-376-0-524
Europe;Czech Republic;JICIN;50.43944444;15.3525;283;0-20000-0-11609
Europe;Israel;Hakfar Hayarok;32.13;34.8324;65;0-376-0-539
Europe;Israel;Ezuz;30.7911;34.4715;335;0-376-0-576
Europe;Cyprus;Cyprus Atmospheric Observatory;35.0381;33.0578;520;001
Europe;Israel;Maale Gilboa;32.481;35.415;495;0-376-0-628
Europe;Israel;Shaare Tiqwa;32.1257;35.0254;195;0-376-0-538
Europe;Israel;Zefat Har Kenaan;32.98;35.507;936;0-376-0-606
Europe;Israel;Avne Etan;32.8174;35.7622;375;0-376-0-517
Europe;Switzerland;MONTAGNIER, BAGNES;46.0710194444;7.22528055;839;0-20000-0-06615
Europe;Israel;Newe Yaar;32.7078;35.1784;115;0-376-0-619
Europe;Israel;Zikhron Yaaqov;32.5724;34.9546;175;0-376-0-528
Europe;Israel;Nahshon;31.8341;34.9616;180;0-376-0-550
Europe;Finland;Utö;59.7833328247;21.3833332062;7;0-20008-0-UTO
Europe;Russian Federation;Teriberka;69.1999969482;35.0999984741;40;0-20008-0-TER
Europe;Poland;Legionowo;52.4000015259;20.9699993134;96;0-20008-0-LEG
Europe;Serbia;Belgrade;44.5099983215;20.2299995422;103;0-20008-0-PDJ
Europe;Germany;Rodenberg;52.3166656494;9.3666667938;148;0-20008-0-DRD
Europe;United Kingdom (the);Reading;51.4399986267;-0.9399999976;66;0-20008-0-RDG
Europe;United Kingdom (the);Camborne;50.2166671753;-5.3166666031;88;0-20008-0-CBR
Europe;Finland;Värriö;67.7550964355;29.6096000671;400;0-20008-0-VAR
Europe;Russian Federation;Central Forest;56.5999984741;32.7999992371;260;0-20008-0-CLZ
Europe;Bulgaria;Rojen Peak;41.7000007629;24.7333335876;1750;0-20008-0-RJP
Europe;Spain;Cabo de Creus;42.319167;3.315833;23;0-20008-0-CCR
Europe;Russian Federation;Cimljansk;47.7299995422;42.25;64;0-20008-0-CYM
Europe;Russian Federation;Pechora;65.1999969482;57.1666679382;56;0-20008-0-PCH
Europe;Syrian Arab Republic;Halab/Aleppo;36.1399993896;37.0999984741;502;0-20008-0-HAA
Europe;Croatia;Bilogora;45.8833351135;17.2000007629;262;0-20008-0-BGO
Europe;Spain;Els Torms;41.393889;0.734722;470;0-20008-0-ELT
Europe;Sweden;Bredkälen;63.8352775574;15.3172225952;410;0-20008-0-BRE
Europe;Switzerland;Arosa;46.78150177;9.6674098969;1840;0-20008-0-ARO
Europe;Denmark;Ivittuut;61.2069015503;-48.1697006226;10;0-20008-0-IVI
Europe;Italy;Capo Granitola;37.6667;12.65;5;0-20008-0-CGR
Europe;Romania;Bucharest;44.4799995422;26.1299991608;100;0-20008-0-ANM
Europe;Netherlands;De Zilk;52.2999992371;4.5;4;0-20008-0-DZI
Europe;Switzerland;Payerne;46.8129081726;6.943500042;490;0-20008-0-PAY
Europe;Spain;Begur;41.9700012207;3.2300000191;13;0-20008-0-BGU
Europe;Sweden;Växjö;56.9269981384;14.7309999466;182;0-20008-0-VAX
Europe;United States (the);Ocean Station M;66;2;4;0-20008-0-STM
Europe;France;Peyrusse Vieille;43.62;0.18;200;0-20008-0-PYE
Europe;Germany;Weissenau;47.7700004578;9.5799999237;445;0-20008-0-WEI
Europe;Russian Federation;Arkhangel'sk;64.5800018311;40.5;13;0-20008-0-AHK
Europe;Denmark;Lille Valby;55.6833343506;12.1333332062;10;0-20008-0-LVY
Europe;Greece;Thessaloniki;40.6300010681;22.9599990845;60;0-20008-0-THE
Europe;Denmark;Summit;72.5800018311;-38.4799995422;3238;0-20008-0-SUM
Europe;Germany;Bremen;53.1069984436;8.8940000534;27;0-20008-0-BEM
Europe;United Kingdom (the);Yarner Wood;50.7000007629;-3.7200000286;119;0-20008-0-YRW
Europe;Estonia;Tallinn;59.4000015259;24.6000003815;33;0-20008-0-TLN
Europe;Spain;La Cartuja;37.2000007629;-3.5999999046;720;0-20008-0-CAR
Europe;Romania;Constanta (Black Sea);44.1699981689;28.6800003052;3;0-20008-0-BSC
Europe;Norway;FINSEVATN;60.5925;7.5302777778;1210;0-20000-0-01350
Europe;Netherlands;ROTTERDAM THE HAGUE AP;51.9605555556;4.4469444444;-4.27;0-20000-0-06344
Europe;Spain;JEREZ DE LA FRONTERA AEROPUERTO;36.7505555556;-6.0558333333;27;0-20000-0-08451
Europe;Turkey;BAYBURT;40.25;40.2333333333;1584;0-20000-0-17089
Europe;Azerbaijan;FIZULY;39.6;47.15;439;0-20000-0-37907
Europe;Russian Federation;TIMASEVSKAJA;45.6333333333;38.9333333333;20.37;0-20000-0-34922
Europe;France;ROUEN-BOOS;49.3830555556;1.1816666667;156;0-20000-0-07037
Europe;France;TARBES-OSSUN;43.1880555556;0;384;0-20000-0-07621
Europe;Russian Federation;PAVLOVSKIJ POSAD;55.7666666667;38.6833333333;134;0-20000-0-27523
Europe;Hungary;SZOLNOK;47.1166666667;20.2333333333;89;0-20000-0-12860
Europe;France;MEAULTE;49.9719444444;2.7038888889;111;0-20000-0-07059
Europe;Croatia;DARUVAR;45.5913888889;17.21;153;0-20000-0-14258
Europe;Switzerland;LES CHARBONNIERES;46.6702777778;6.3125;1045;0-20000-0-06703
Europe;Germany;NEURUPPIN;52.9037;12.8072;38;0-20000-0-10270
Europe;Russian Federation;TERIBERKA;69.2022222222;35.1069444444;33;0-20000-0-22028
Europe;Azerbaijan;MINJIVAN;39;46.6666666667;312;0-20000-0-37968
Europe;Russian Federation;KAZAN' (27595-0);55.74;49.2044444444;115.88;0-20000-0-27595
Europe;Azerbaijan;GYOYTAPA;39.7;48.6;2;0-20000-0-37978
Europe;Finland;JUUPAJOKI HYYTIALA;61.8458333333;24.2869444444;153;0-20000-0-02770
Europe;Finland;PARAINEN UTO;59.7841666667;21.3677777778;9;0-20000-0-02981
Europe;Austria;RAX/SEILBAHN-BERGSTAT;47.7175;15.7786111111;1547.2;0-20000-0-11180
Europe;Romania;BANLOC;45.3827010758;21.1363985692;83.4;0-20000-0-15289
Europe;Armenia;GORIS;39.5108333333;46.3472222222;null;0-20000-0-37953
Europe;Germany;MUEHLACKER;48.9719444444;8.8733333333;244;0-20000-0-10736
Europe;Czech Republic;PRIBYSLAV;49.5827777778;15.7625;532.5;0-20000-0-11659
Europe;Russian Federation;SANCURSK;56.9833333333;47.3166666667;103.01;0-20000-0-27480
Europe;Norway;SLETTNES LH;71.0888;28.217;8;0-20000-0-01078
Europe;Finland;HEINOLA ASEMANTAUS;61.2;26.0494444444;92;0-20000-0-02768
Europe;Iceland;REYKJANESVITI;63.8166666667;-22.7166666667;20;0-20000-0-04014
Europe;Denmark;THISTED LUFTHAVN;57.0666666667;8.7113888889;7;0-20000-0-06024
Europe;Netherlands;HERWIJNEN AWS;51.8577777778;5.1452777778;0.66;0-20000-0-06356
Europe;Germany;STUTTGART/SCHNARRENBERG (10739-0);48.8280555556;9.2;314.3;0-20000-0-10739
Europe;Czech Republic;USTI NAD ORLICI;49.9802777778;16.4222222222;401.7;0-20000-0-11679
Europe;Italy;PALERMO PUNTA RAISI;38.1819444444;13.0994444444;20;0-20000-0-16405
Europe;Russian Federation;MOZAJSK;55.5166666667;36;184;0-20000-0-27509
Europe;Russian Federation;SVETLOGRAD;45.35;42.85;141.94;0-20000-0-34954
Europe;Germany;SEEHAUSEN;52.891136;11.729697;21;0-20000-0-10261
Europe;Germany;OEHRINGEN;49.2080555556;9.5186111111;275.9;0-20000-0-10742
Europe;Hungary;KEKESTETO;47.8666666667;20.0166666667;1010;0-20000-0-12851
Europe;Belgium;MELLE;50.9802777778;3.8158333333;13;0-20000-0-06434
Europe;Switzerland;AIGLE;46.3266666667;6.9244444444;381.02;0-20000-0-06712
Europe;Finland;HAILUOTO KESKIKYLA;65.0197222222;24.7275;7;0-20000-0-02874
Europe;Switzerland;COL DES MOSSES;46.3913888889;7.0983333333;1412;0-20000-0-06713
Europe;France;PLOUMANAC'H;48.8258333333;-3.4730555556;55;0-20000-0-07117
Europe;Austria;PREITENEGG;46.9380555556;14.915;1034.1;0-20000-0-11214
Europe;Russian Federation;KOVDA;66.6872222222;32.8847222222;30;0-20000-0-22312
Europe;Russian Federation;UMBA;66.6805555556;34.3497222222;39;0-20000-0-22324
Europe;Belarus;MOZYR;52.0363888889;29.1922222222;null;0-20000-0-33036
Europe;United Kingdom (the);ODIHAM;51.2388888889;-0.945;123.4;0-20000-0-03761
Europe;France;CHARLEVILLE-MEZ;49.7827777778;4.6430555556;150;0-20000-0-07075
Europe;France;BEZIERS-VIAS;43.3219444444;3.3527777778;17;0-20000-0-07638
Europe;Turkey;CANAKKALE;40.1333333333;26.4;6;0-20000-0-17112
Europe;Azerbaijan;LERIK;38.7666666667;48.4;1113;0-20000-0-37984
Europe;Russian Federation;SERPUHOV;54.9333333333;37.4666666667;164;0-20000-0-27618
Europe;Germany;KUEMMERSBRUCK (10771-0);49.4283333333;11.9016666667;417;0-20000-0-10771
Europe;Czech Republic;PROSTEJOV;49.4525;17.1347222222;214.75;0-20000-0-11747
Europe;United Kingdom (the);SOUTH FARNBOROUGH;51.28;-0.7725;65;0-20000-0-03768
Europe;Switzerland;VILLARS-TIERCELIN;46.6216666667;6.71;859;0-20000-0-06707
Europe;Germany;ANGERMUENDE;53.0330555556;13.9930555556;54;0-20000-0-10291
Europe;Croatia;MALI LOSINJ;44.5325;14.4719444444;53;0-20000-0-14314
Europe;Switzerland;ORON;46.5722222222;6.8583333333;827;0-20000-0-06708
Europe;Hungary;NAGYKANIZSA;46.45;16.9666666667;139;0-20000-0-12925
Europe;Sweden;KLOVSJOHOJDEN;62.4961111111;14.1572222222;801.68;0-20000-0-02325
Europe;Finland;ESPOO TAPIOLA;60.1780555556;24.7872222222;6;0-20000-0-02985
Europe;United Kingdom (the);CHARLWOOD;51.1438888889;-0.2294444444;67;0-20000-0-03769
Europe;Germany;RHEINE-BENTLAGE;52.2886111111;7.3866666667;40;0-20000-0-10306
Europe;Sweden;KARLSKRONA, SOL;56.1094444444;15.6230555556;8;0-20000-0-02665
Europe;United Kingdom (the);LINTON-ON-OUSE;54.0452777778;-1.2511111111;16.2;0-20000-0-03266
Europe;Iceland;EYRARBAKKI;63.8666666667;-21.15;5;0-20000-0-04038
Europe;Croatia;ZAVIZAN;44.8147222222;14.9752777778;1594;0-20000-0-14324
Europe;Turkey;ESKISEHIR;39.7833333333;30.5666666667;786;0-20000-0-17124
Europe;Switzerland;NOVILLE;46.3827777778;6.8980555556;373;0-20000-0-06718
Europe;Russian Federation;SOLOVKI;65.0313888889;35.6958333333;6.64;0-20000-0-22429
Europe;Ukraine;VOLODYMYR-VOLYNS'KYI;50.8333333333;24.3166666667;193;0-20000-0-33177
Europe;Germany;CELLE;52.5958333333;10.0294444444;39;0-20000-0-10343
Europe;France;CHATEAUDUN;48.0613888889;1.3763888889;132;0-20000-0-07140
Europe;Germany;LAUPHEIM;48.2175;9.9097222222;539;0-20000-0-10837
Europe;Austria;KLAGENFURT-FLUGHAFEN;46.6427777778;14.3372222222;448;0-20000-0-11231
Europe;Italy;CUNEO-LEVALDIGI RDS;44.5391666667;7.6125;385;0-20000-0-16113
Europe;Italy;MACOMER SA' CRABARZA;40.2555555556;8.7358333333;585;0-20000-0-16524
Europe;Turkey;KUTAHYA;39.4166666667;29.9666666667;969;0-20000-0-17155
Europe;Ukraine;KONOTOP;51.2333333333;33.2;144;0-20000-0-33261
Europe;Ukraine;LUTS'K;50.7;25.5;233;0-20000-0-33187
Europe;Sweden;EDSBYN;61.3613888889;15.7177777778;183.83;0-20000-0-02338
Europe;Finland;ALAJARVI MOKSY;63.0888888889;24.2608333333;171;0-20000-0-02787
Europe;Switzerland;SION (6720-0);46.2185694;7.33016667;482;0-20000-0-06720
Europe;Slovakia;HURBANOVO;47.8666666667;18.2;115;0-20000-0-11858
Europe;Italy;ALGHERO;40.6311111111;8.2886111111;27;0-20000-0-16520
Europe;Russian Federation;PAVELEC;53.7833333333;39.25;209;0-20000-0-27823
Europe;France;CAP CEPET;43.0794444444;5.9408333333;115;0-20000-0-07661
Europe;Germany;DIEPHOLZ;52.588112;8.342405;37.7;0-20000-0-10321
Europe;Romania;VOINEASA;45.4111963067;23.9670060623;573;0-20000-0-15319
Europe;Italy;TREVISO/S. ANGELO;45.65;12.1833333333;18;0-20000-0-16099
Europe;Sweden;ARVIDSJAUR;65.5952777778;19.2683333333;382.34;0-20000-0-02149
Europe;Ukraine;DRUZHBA;52.05;33.95;190;0-20000-0-33058
Europe;Slovakia;ZILINA/HRICOV;49.2333333333;18.6166666667;310;0-20000-0-11841
Europe;Russian Federation;SURSKOE;54.4833333333;46.7;100.43;0-20000-0-27776
Europe;Finland;OULU VIHREASAARI HARBOUR;65.0063888889;25.3933333333;3.2;0-20000-0-02876
Europe;Finland;PORVOO EMASALO;60.2038888889;25.6255555556;20;0-20000-0-02991
Europe;Finland;LIPERI TUISKAVANLUOTO;62.5461111111;29.6686111111;78;0-20000-0-02793
Europe;United Kingdom (the);BALTASOUND NO.2;60.7483333333;-0.8555555556;15;0-20000-0-03002
Europe;United Kingdom (the);CARDINHAM, BODMIN;50.5022222222;-4.6669444444;200;0-20000-0-03823
Europe;France;PARIS-MONTSOURIS;48.8216666667;2.3377777778;75;0-20000-0-07156
Europe;Russian Federation;TURCASOVO;63.1166666667;39.2333333333;35.8;0-20000-0-22648
Europe;Austria;BAD RADKERSBURG;46.6858333333;15.9794444444;209.8;0-20000-0-11248
Europe;Italy;PASSO DELLA CISA;44.4719444444;9.9286111111;1039;0-20000-0-16124
Europe;Turkey;MANISA;38.6166666667;27.4333333333;71;0-20000-0-17186
Europe;Estonia;TALLINN-HARKU;59.3981;24.6028;32.9;0-20000-0-26038
Europe;Norway;TRONDHEIM/VOLL;63.4105555556;10.4538888889;127;0-20000-0-01257
Europe;Sweden;PITE-RONNSKAR;65.0352777778;21.5655555556;4.03;0-20000-0-02176
Europe;France;VATRY-AERO;48.7772222222;4.1647222222;179;0-20000-0-07166
Europe;Turkey;USAK;38.6833333333;29.4;919;0-20000-0-17188
Europe;Estonia;JOHVI;59.329;27.3983;72.7;0-20000-0-26046
Europe;Slovakia;SLIAC;48.65;19.15;314;0-20000-0-11903
Europe;Italy;OLBIA COSTA SMERALDA;40.8986111111;9.5177777778;11;0-20000-0-16531
Europe;Russian Federation;KOLEZMA;64.2333333333;35.8833333333;4;0-20000-0-22529
Europe;Russian Federation;OREL;52.9333333333;36;193.6;0-20000-0-27906
Europe;Norway;FAGERNES;60.9786111111;9.2238888889;358;0-20000-0-01367
Europe;United Kingdom (the);CAPEL CURIG NO3;53.0941666667;-3.9413888889;216;0-20000-0-03305
Europe;Greenland;MITTARFIK AASIAAT (EGEDESMINDE LUFTHAVN);68.7166666667;-52.7833333333;22.56;0-20000-0-04224
Europe;Denmark;AARHUS SYD;56.0802777778;10.1352777778;53.82;0-20000-0-06074
Europe;Croatia;SPLIT/RESNIK;43.5394444444;16.3011111111;19;0-20000-0-14444
Europe;Italy;CAPO FRASCA;39.7411111111;8.4594444444;89;0-20000-0-16539
Europe;Russian Federation;EFREMOV;53.15;38.1166666667;216;0-20000-0-27921
Europe;Slovakia;LIESEK;49.3666666667;19.6833333333;692;0-20000-0-11918
Europe;Serbia;LOZNICA;44.55;19.2333333333;121;0-20000-0-13262
Europe;Sweden;GOTEBORG, SOL;57.6877777778;11.9794444444;94;0-20000-0-02531
Europe;Finland;MARIEHAMN WEST HARBOUR;60.0913888889;19.9291666667;3;0-20000-0-02997
Europe;Denmark;BLAAVANDSHUK FYR;55.5575;8.0827777778;18.5;0-20000-0-06081
